January - December 2023 Contiguous U.S. County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
VT-019,Orleans County,Vermont,53.89,10.34,120,43.55
VT-021,Rutland County,Vermont,51.71,10.56,121,41.15
VT-023,Washington County,Vermont,52.35,11.86,119,40.49
VT-025,Windham County,Vermont,59.54,13.36,126,46.18
VT-027,Windsor County,Vermont,56.59,14.67,127,41.92
VA-001,Accomack County,Virginia,43.32,1.52,78,41.8
VA-003,Albemarle County,Virginia,38.19,-4.3,32,42.49
VA-005,Alleghany County,Virginia,34.68,-5.35,18,40.03
VA-007,Amelia County,Virginia,47.64,4.54,102,43.1
VA-009,Amherst County,Virginia,44.56,-0.1,59,44.66
VA-011,Appomattox County,Virginia,50.17,8.1,115,42.07
VA-013,Arlington County,Virginia,37.9,-3.76,33,41.66
VA-015,Augusta County,Virginia,34.23,-5.92,21,40.15
VA-017,Bath County,Virginia,35.27,-6.37,14,41.64
VA-019,Bedford County,Virginia,42.65,-0.77,56,43.42
VA-021,Bland County,Virginia,40.46,-0.57,51,41.03
VA-023,Botetourt County,Virginia,37.71,-3.71,35,41.42
VA-025,Brunswick County,Virginia,49.23,4.93,96,44.3
VA-027,Buchanan County,Virginia,39.2,-5.47,19,44.67
VA-029,Buckingham County,Virginia,50.91,8.41,113,42.5
VA-031,Campbell County,Virginia,45.5,3.44,89,42.06
VA-033,Caroline County,Virginia,36.7,-6,22,42.7
VA-035,Carroll County,Virginia,47.97,2.2,75,45.77
VA-036,Charles City County,Virginia,43.56,-0.06,61,43.62
VA-037,Charlotte County,Virginia,46,3.51,91,42.49
VA-041,Chesterfield County,Virginia,43.22,0.03,66,43.19
VA-043,Clarke County,Virginia,30.66,-7.32,7,37.98
VA-045,Craig County,Virginia,36.57,-4.52,24,41.09
VA-047,Culpeper County,Virginia,33.65,-7.05,15,40.7
VA-049,Cumberland County,Virginia,49.34,6.57,111,42.77
VA-051,Dickenson County,Virginia,37.07,-6.87,14,43.94
VA-053,Dinwiddie County,Virginia,47.5,3.84,90,43.66
VA-057,Essex County,Virginia,41.95,-1.13,53,43.08
VA-059,Fairfax County,Virginia,36.21,-4.8,26,41.01
VA-061,Fauquier County,Virginia,33.7,-6.46,15,40.16
VA-063,Floyd County,Virginia,44.68,-0.35,55,45.03
VA-065,Fluvanna County,Virginia,45.15,2.8,86,42.35
VA-067,Franklin County,Virginia,43.6,0.25,61,43.36
VA-069,Frederick County,Virginia,31.47,-5.43,18,36.9
VA-071,Giles County,Virginia,33.92,-6.83,15,40.75
VA-073,Gloucester County,Virginia,44.84,0.69,75,44.15
VA-075,Goochland County,Virginia,45.34,2.57,82,42.77
VA-077,Grayson County,Virginia,44.35,-1.13,55,45.48
VA-079,Greene County,Virginia,36.44,-6.33,20,42.77
VA-081,Greensville County,Virginia,49.4,4.66,95,44.74
VA-083,Halifax County,Virginia,43.57,0.55,64,43.02
VA-085,Hanover County,Virginia,40.84,-2.22,43,43.06
VA-087,Henrico County,Virginia,41.76,-1.38,55,43.14
VA-089,Henry County,Virginia,48.36,3.33,93,45.03
VA-091,Highland County,Virginia,36.06,-7.72,10,43.78
VA-093,Isle of Wight County,Virginia,46.03,-0.06,59,46.09
VA-095,James City County,Virginia,45.33,0.92,73,44.41
VA-097,King and Queen County,Virginia,42.55,-1.17,54,43.72
VA-099,King George County,Virginia,33.24,-8.63,10,41.87
VA-101,King William County,Virginia,41.35,-2.15,48,43.5
VA-103,Lancaster County,Virginia,43.41,-0.19,68,43.6
VA-105,Lee County,Virginia,44.7,-5.54,27,50.24
VA-107,Loudoun County,Virginia,32.37,-7.69,8,40.06
VA-109,Louisa County,Virginia,41.38,-1.43,54,42.81
VA-111,Lunenburg County,Virginia,48.03,4.86,100,43.17
VA-113,Madison County,Virginia,35.78,-6.07,18,41.85
VA-115,Mathews County,Virginia,45.01,1.31,77,43.7
VA-117,Mecklenburg County,Virginia,44.77,1.04,68,43.73
VA-119,Middlesex County,Virginia,43.66,-0.15,68,43.81
VA-121,Montgomery County,Virginia,36.32,-3.92,31,40.24
VA-125,Nelson County,Virginia,43.44,-0.84,54,44.28
VA-127,New Kent County,Virginia,42.93,-0.93,60,43.86
VA-131,Northampton County,Virginia,44.72,2.42,82,42.3
VA-133,Northumberland County,Virginia,41.95,-1.06,57,43.01
VA-135,Nottoway County,Virginia,49.86,6.64,107,43.22
VA-137,Orange County,Virginia,36.33,-5.62,27,41.95
VA-139,Page County,Virginia,34.4,-5.09,24,39.49
VA-141,Patrick County,Virginia,51.6,2.08,77,49.52
VA-143,Pittsylvania County,Virginia,44.99,1.91,80,43.08
VA-145,Powhatan County,Virginia,46.43,3.57,95,42.86
VA-147,Prince Edward County,Virginia,49.55,6.92,107,42.63
VA-149,Prince George County,Virginia,44.1,0.51,63,43.59
VA-153,Prince William County,Virginia,32.94,-7.6,10,40.54
VA-155,Pulaski County,Virginia,35.69,-3.97,29,39.66
VA-157,Rappahannock County,Virginia,34.05,-5.35,23,39.4
VA-159,Richmond County,Virginia,43.37,0.29,67,43.08
VA-161,Roanoke County,Virginia,38.48,-3.28,38,41.76
VA-163,Rockbridge County,Virginia,38.1,-3.31,36,41.41
VA-165,Rockingham County,Virginia,31.71,-7.35,10,39.06
VA-167,Russell County,Virginia,41,-3.52,33,44.52
VA-169,Scott County,Virginia,41.98,-5.01,27,46.99
VA-171,Shenandoah County,Virginia,31.92,-4.31,26,36.23
VA-173,Smyth County,Virginia,43.64,-1.2,50,44.84
VA-175,Southampton County,Virginia,46.93,0.78,62,46.15
VA-177,Spotsylvania County,Virginia,35.72,-6.72,21,42.44
VA-179,Stafford County,Virginia,31.1,-10.25,7,41.35
VA-181,Surry County,Virginia,46.44,1.88,76,44.56
VA-183,Sussex County,Virginia,47.49,2.88,81,44.61
VA-185,Tazewell County,Virginia,44.77,-0.48,58,45.25
VA-187,Warren County,Virginia,33.9,-3.05,38,36.95
VA-191,Washington County,Virginia,42.49,-2.17,48,44.66
VA-193,Westmoreland County,Virginia,40.86,-1.57,50,42.43
VA-195,Wise County,Virginia,39.07,-8.38,9,47.45
VA-197,Wythe County,Virginia,39.62,-0.55,54,40.17
VA-199,York County,Virginia,45.79,1.32,77,44.47
VA-510,Alexandria City,Virginia,37.58,-3.84,35,41.42
VA-520,Bristol City,Virginia,42.75,-1.72,47,44.47
VA-530,Buena Vista City,Virginia,37.87,-3.73,34,41.6
VA-540,Charlottesville City,Virginia,38.09,-4.84,28,42.93
VA-550,Chesapeake City,Virginia,44.57,-2.04,48,46.61
VA-570,Colonial Heights City,Virginia,42.38,-0.67,57,43.05
VA-580,Covington City,Virginia,32.3,-6.24,12,38.54
VA-590,Danville City,Virginia,43.59,0.55,66,43.04
VA-595,Emporia City,Virginia,49.77,5.1,100,44.67
VA-600,Fairfax City,Virginia,37.41,-3.87,37,41.28
VA-610,Falls Church City,Virginia,37.95,-3.87,33,41.82
VA-620,Franklin City,Virginia,45.68,-1.37,53,47.05
VA-630,Fredericksburg City,Virginia,32.89,-8.87,15,41.76
VA-640,Galax City,Virginia,45.78,1.5,69,44.28
VA-650,Hampton City,Virginia,45.33,0.94,73,44.39
VA-660,Harrisonburg City,Virginia,30.26,-7.5,13,37.76
VA-670,Hopewell City,Virginia,42.33,-0.89,55,43.22
VA-680,Lynchburg City,Virginia,44.72,2.32,80,42.4
VA-683,Manassas City,Virginia,33.7,-6.37,15,40.07
VA-685,Manassas Park City,Virginia,34.12,-6.19,17,40.31
VA-690,Martinsville City,Virginia,50.23,5.46,104,44.77
VA-700,Newport News City,Virginia,45.84,0.89,70,44.95
VA-710,Norfolk City,Virginia,45.79,0.8,70,44.99
VA-720,Norton City,Virginia,37.91,-8.97,8,46.88
VA-730,Petersburg City,Virginia,43.11,-0.23,59,43.34
VA-735,Poquoson City,Virginia,45.49,1.58,77,43.91
VA-740,Portsmouth City,Virginia,45.31,-0.4,60,45.71
VA-750,Radford City,Virginia,34.12,-5.07,28,39.19
VA-760,Richmond City,Virginia,41.57,-1.49,55,43.06
VA-770,Roanoke City,Virginia,37.79,-3.38,38,41.17
VA-775,Salem City,Virginia,37.59,-3.32,36,40.91
VA-790,Staunton City,Virginia,31.68,-5.73,20,37.41
VA-800,Suffolk City,Virginia,44.42,-2.85,45,47.27
VA-810,Virginia Beach City,Virginia,44.34,-0.97,59,45.31
VA-820,Waynesboro City,Virginia,33.72,-5.57,22,39.29
VA-830,Williamsburg City,Virginia,46.19,1.55,74,44.64
VA-840,Winchester City,Virginia,30.98,-6.37,13,37.35
WA-001,Adams County,Washington,10.76,-0.07,66,10.83
WA-003,Asotin County,Washington,13.39,-3.84,16,17.23
WA-005,Benton County,Washington,7.28,-0.87,42,8.15
WA-007,Chelan County,Washington,29.26,-7.83,15,37.09
WA-009,Clallam County,Washington,71.62,-16.3,16,87.92
WA-011,Clark County,Washington,62.39,-3.31,47,65.7
WA-013,Columbia County,Washington,19.93,-6.86,11,26.79
WA-015,Cowlitz County,Washington,71.78,-4.66,49,76.44
WA-017,Douglas County,Washington,11.93,0.55,81,11.38
WA-019,Ferry County,Washington,19.7,0.77,73,18.93
WA-021,Franklin County,Washington,8.51,-0.6,49,9.11
WA-023,Garfield County,Washington,14.81,-4.69,14,19.5
WA-025,Grant County,Washington,8.77,0.5,87,8.27
WA-027,Grays Harbor County,Washington,78.13,-16.95,19,95.08
WA-029,Island County,Washington,22.48,-3.52,21,26
WA-031,Jefferson County,Washington,95.78,-11.56,28,107.34
WA-033,King County,Washington,57.64,-15.13,15,72.77
WA-035,Kitsap County,Washington,40.25,-1.83,51,42.08
WA-037,Kittitas County,Washington,23.92,-9.17,8,33.09
WA-039,Klickitat County,Washington,19.01,-3.45,32,22.46
WA-041,Lewis County,Washington,62.77,-9.18,30,71.95
WA-043,Lincoln County,Washington,12.83,-0.15,68,12.98
WA-045,Mason County,Washington,82.1,-5.97,40,88.07
WA-047,Okanogan County,Washington,20.54,-2.04,48,22.58
WA-049,Pacific County,Washington,72.43,-17.17,19,89.6
WA-051,Pend Oreille County,Washington,30.74,-3.19,38,33.93
WA-053,Pierce County,Washington,51.97,-11.55,17,63.52
WA-055,San Juan County,Washington,22.14,-6.23,12,28.37
WA-057,Skagit County,Washington,59.19,-17.12,9,76.31
WA-059,Skamania County,Washington,82.55,-8.06,41,90.61
WA-061,Snohomish County,Washington,68.82,-12.17,21,80.99
WA-063,Spokane County,Washington,16.96,-3.07,26,20.03
WA-065,Stevens County,Washington,21.27,-1.36,47,22.63
WA-067,Thurston County,Washington,43.24,-7.27,28,50.51
WA-069,Wahkiakum County,Washington,66.29,-16.62,18,82.91
WA-071,Walla Walla County,Washington,11.91,-2.8,23,14.71
WA-073,Whatcom County,Washington,53.18,-15.03,11,68.21
WA-075,Whitman County,Washington,13.88,-3.42,22,17.3
WA-077,Yakima County,Washington,21.47,-4.61,21,26.08
WV-001,Barbour County,West Virginia,43.67,-3.97,30,47.64
WV-003,Berkeley County,West Virginia,31.07,-6.66,12,37.73
WV-005,Boone County,West Virginia,40.27,-5.69,22,45.96
WV-007,Braxton County,West Virginia,41.83,-4.87,23,46.7
WV-009,Brooke County,West Virginia,37.82,-1.67,47,39.49
WV-011,Cabell County,West Virginia,35.28,-7.27,8,42.55
WV-013,Calhoun County,West Virginia,38.09,-6.87,14,44.96
WV-015,Clay County,West Virginia,42.53,-3.77,31,46.3
WV-017,Doddridge County,West Virginia,42.68,-2.7,35,45.38
WV-019,Fayette County,West Virginia,45.72,-1.08,59,46.8
WV-021,Gilmer County,West Virginia,39.36,-6.5,16,45.86
WV-023,Grant County,West Virginia,31.87,-6.36,12,38.23
WV-025,Greenbrier County,West Virginia,42.53,-1.92,46,44.45
WV-027,Hampshire County,West Virginia,30.51,-5.97,11,36.48
WV-029,Hancock County,West Virginia,38.16,-0.06,57,38.22
WV-031,Hardy County,West Virginia,30.34,-7.19,10,37.53
WV-033,Harrison County,West Virginia,42.07,-2.4,37,44.47
WV-035,Jackson County,West Virginia,37.55,-5.07,20,42.62
WV-037,Jefferson County,West Virginia,29.58,-9.05,4,38.63
WV-039,Kanawha County,West Virginia,40.02,-4.93,28,44.95
WV-041,Lewis County,West Virginia,42.07,-5.06,20,47.13
WV-043,Lincoln County,West Virginia,38.54,-5.53,23,44.07
WV-045,Logan County,West Virginia,39.37,-6.9,17,46.27
WV-047,McDowell County,West Virginia,40.68,-3.82,33,44.5
WV-049,Marion County,West Virginia,40.97,-2.81,35,43.78
WV-051,Marshall County,West Virginia,44.51,1.69,77,42.82
WV-053,Mason County,West Virginia,37.4,-4.13,27,41.53
WV-055,Mercer County,West Virginia,38.3,-2.9,42,41.2
WV-057,Mineral County,West Virginia,30.14,-5.98,11,36.12
WV-059,Mingo County,West Virginia,41.14,-4.27,27,45.41
WV-061,Monongalia County,West Virginia,40.6,-2.98,37,43.58
WV-063,Monroe County,West Virginia,36.25,-4.28,26,40.53
WV-065,Morgan County,West Virginia,33.34,-3.81,24,37.15
WV-067,Nicholas County,West Virginia,46.93,-2.23,45,49.16
WV-069,Ohio County,West Virginia,40.19,-0.55,57,40.74
WV-071,Pendleton County,West Virginia,32.72,-6.51,14,39.23
WV-073,Pleasants County,West Virginia,42.88,-0.15,60,43.03
WV-075,Pocahontas County,West Virginia,41.02,-7.95,10,48.97
WV-077,Preston County,West Virginia,43.96,-5.25,22,49.21
WV-079,Putnam County,West Virginia,36.51,-6.62,15,43.13
WV-081,Raleigh County,West Virginia,42.57,-2.79,41,45.36
WV-083,Randolph County,West Virginia,46.97,-6.67,18,53.64
WV-085,Ritchie County,West Virginia,41.43,-2.99,35,44.42
WV-087,Roane County,West Virginia,36.81,-7.22,14,44.03
WV-089,Summers County,West Virginia,36.81,-3.57,34,40.38
WV-091,Taylor County,West Virginia,41.61,-3.31,36,44.92
WV-093,Tucker County,West Virginia,44.55,-6.04,19,50.59
WV-095,Tyler County,West Virginia,44.63,0.66,71,43.97
WV-097,Upshur County,West Virginia,45.3,-6.08,20,51.38
WV-099,Wayne County,West Virginia,38.86,-4.95,21,43.81
WV-101,Webster County,West Virginia,47.59,-7.07,19,54.66
WV-103,Wetzel County,West Virginia,46.96,2.09,81,44.87
WV-105,Wirt County,West Virginia,39.25,-4.14,24,43.39
WV-107,Wood County,West Virginia,42.34,0.83,67,41.51
WV-109,Wyoming County,West Virginia,40.25,-6.4,18,46.65
WI-001,Adams County,Wisconsin,29.26,-2.24,36,31.5
WI-003,Ashland County,Wisconsin,29.58,-2.26,37,31.84
WI-005,Barron County,Wisconsin,28.81,-2.33,45,31.14
WI-007,Bayfield County,Wisconsin,30.2,0.13,67,30.07
WI-009,Brown County,Wisconsin,28.94,-0.93,49,29.87
WI-011,Buffalo County,Wisconsin,31.97,0.82,69,31.15
WI-013,Burnett County,Wisconsin,29.38,-0.29,61,29.67
WI-015,Calumet County,Wisconsin,29.74,-0.41,55,30.15
WI-017,Chippewa County,Wisconsin,29.85,-2.19,49,32.04
WI-019,Clark County,Wisconsin,33.96,2.19,83,31.77
WI-021,Columbia County,Wisconsin,27.57,-3.6,32,31.17
WI-023,Crawford County,Wisconsin,25.86,-6.93,12,32.79
WI-025,Dane County,Wisconsin,30.39,-2.03,42,32.42
WI-027,Dodge County,Wisconsin,30.2,-0.71,50,30.91
WI-029,Door County,Wisconsin,27.71,-2,34,29.71
WI-031,Douglas County,Wisconsin,28.96,-0.64,56,29.6
WI-033,Dunn County,Wisconsin,32.28,1.14,75,31.14
WI-035,Eau Claire County,Wisconsin,31.82,-0.04,65,31.86
WI-037,Florence County,Wisconsin,26.42,-3.01,31,29.43
WI-039,Fond du Lac County,Wisconsin,30.2,-0.2,57,30.4
WI-041,Forest County,Wisconsin,29.28,-1.17,47,30.45
WI-043,Grant County,Wisconsin,28.15,-4.76,19,32.91
WI-045,Green County,Wisconsin,30.49,-3.11,34,33.6
WI-047,Green Lake County,Wisconsin,29.11,-1.72,44,30.83
WI-049,Iowa County,Wisconsin,29.24,-3.45,33,32.69
WI-051,Iron County,Wisconsin,31.35,-1.65,41,33
WI-053,Jackson County,Wisconsin,33.91,2.23,79,31.68
WI-055,Jefferson County,Wisconsin,30.73,-1.26,47,31.99
WI-057,Juneau County,Wisconsin,29.08,-2.57,36,31.65
WI-059,Kenosha County,Wisconsin,34.13,1.83,76,32.3
WI-061,Kewaunee County,Wisconsin,27.18,-2.63,34,29.81
WI-063,La Crosse County,Wisconsin,29.42,-2.27,38,31.69
WI-065,Lafayette County,Wisconsin,31.82,-1.84,41,33.66
WI-067,Langlade County,Wisconsin,28.92,-2.76,44,31.68
WI-069,Lincoln County,Wisconsin,28.16,-3.11,36,31.27
WI-071,Manitowoc County,Wisconsin,28.09,-1.91,42,30
WI-073,Marathon County,Wisconsin,32.93,1.48,71,31.45
WI-075,Marinette County,Wisconsin,29.26,-0.05,64,29.31
WI-077,Marquette County,Wisconsin,28.58,-2.26,38,30.84
WI-078,Menominee County,Wisconsin,31.26,0.29,66,30.97
WI-079,Milwaukee County,Wisconsin,32.46,1.41,72,31.05
WI-081,Monroe County,Wisconsin,28.53,-3.54,31,32.07
WI-083,Oconto County,Wisconsin,31.87,2.03,79,29.84
WI-085,Oneida County,Wisconsin,29.48,-1.42,48,30.9
WI-087,Outagamie County,Wisconsin,29.86,-0.55,53,30.41
WI-089,Ozaukee County,Wisconsin,29.63,-0.75,52,30.38
WI-091,Pepin County,Wisconsin,32.29,1.55,79,30.74
WI-093,Pierce County,Wisconsin,33.46,2.86,89,30.6
WI-095,Polk County,Wisconsin,31.47,1.23,75,30.24
WI-097,Portage County,Wisconsin,32.29,0.82,69,31.47
WI-099,Price County,Wisconsin,26.9,-5.36,19,32.26
WI-101,Racine County,Wisconsin,34.52,2.62,84,31.9
WI-103,Richland County,Wisconsin,25.5,-6.79,15,32.29
WI-105,Rock County,Wisconsin,31.55,-1.51,46,33.06
WI-107,Rusk County,Wisconsin,29.06,-2.52,45,31.58
WI-109,St. Croix County,Wisconsin,32.33,1.94,79,30.39
WI-111,Sauk County,Wisconsin,26.02,-5.98,17,32
WI-113,Sawyer County,Wisconsin,29.61,-1.48,48,31.09
WI-115,Shawano County,Wisconsin,31.61,0.67,67,30.94
WI-117,Sheboygan County,Wisconsin,30.05,-0.08,57,30.13
WI-119,Taylor County,Wisconsin,30.47,-1.69,53,32.16
WI-121,Trempealeau County,Wisconsin,32.29,0.72,68,31.57
WI-123,Vernon County,Wisconsin,25.94,-6.85,16,32.79
WI-125,Vilas County,Wisconsin,30.58,-1.16,51,31.74
WI-127,Walworth County,Wisconsin,33.98,0.58,63,33.4
WI-129,Washburn County,Wisconsin,29.15,-1.05,52,30.2
WI-131,Washington County,Wisconsin,30.95,-0.08,56,31.03
WI-133,Waukesha County,Wisconsin,32.22,0.33,63,31.89
WI-135,Waupaca County,Wisconsin,30.98,0.06,63,30.92
WI-137,Waushara County,Wisconsin,30.08,-1.24,50,31.32
WI-139,Winnebago County,Wisconsin,29.49,-0.7,49,30.19
WI-141,Wood County,Wisconsin,32.65,1.46,69,31.19
WY-001,Albany County,Wyoming,15.3,0.19,76,15.11
WY-003,Big Horn County,Wyoming,17.45,3.96,119,13.49
WY-005,Campbell County,Wyoming,17.37,3.33,109,14.04
WY-007,Carbon County,Wyoming,16.6,0.62,85,15.98
WY-009,Converse County,Wyoming,17.42,3,107,14.42
WY-011,Crook County,Wyoming,19.72,2.34,101,17.38
WY-013,Fremont County,Wyoming,19.8,5.16,126,14.64
WY-015,Goshen County,Wyoming,17.64,2.85,109,14.79
WY-017,Hot Springs County,Wyoming,19.71,6.45,129,13.26
WY-019,Johnson County,Wyoming,21.2,5.93,126,15.27
WY-021,Laramie County,Wyoming,19.71,3.95,117,15.76
WY-023,Lincoln County,Wyoming,23.08,3.28,107,19.8
WY-025,Natrona County,Wyoming,15.82,3.35,116,12.47
WY-027,Niobrara County,Wyoming,18.74,3.54,110,15.2
WY-029,Park County,Wyoming,25.55,3.76,111,21.79
WY-031,Platte County,Wyoming,15.63,1.39,86,14.24
WY-033,Sheridan County,Wyoming,24.83,5.46,124,19.37
WY-035,Sublette County,Wyoming,20.35,1.47,90,18.88
WY-037,Sweetwater County,Wyoming,11.49,2.06,107,9.43
WY-039,Teton County,Wyoming,34.12,-0.39,66,34.51
WY-041,Uinta County,Wyoming,15.49,2.8,113,12.69
WY-043,Washakie County,Wyoming,16.16,3.93,118,12.23
WY-045,Weston County,Wyoming,16.36,1.64,94,14.72
